
Data Source:  https://wcc.sc.egov.usda.gov/nwcc/tabget?state=CO
#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 825: Tower, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tower (825) 
# Colorado  SNOTEL Site - 10500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Jul 9, 2021 12:46:31 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2016-02-27,27.0,26.5,39,21,29,0.10
2016-02-28,27.0,26.6,34,19,24,0.00
2016-02-29,27.0,26.6,25,11,21,0.10
2016-03-01,27.1,26.7,27,9,20,0.20
2016-03-02,27.3,26.9,29,19,25,0.40
2016-03-03,27.5,27.3,37,19,28,0.10
2016-03-04,27.6,27.4,38,26,31,0.00
2016-03-05,27.6,27.4,44,27,34,0.00
2016-03-06,27.7,27.4,36,27,30,0.20
2016-03-07,28.1,27.6,28,19,22,0.40
2016-03-08,28.5,28.0,26,15,20,0.00
2016-03-09,28.5,28.0,25,13,20,0.30
2016-03-10,28.6,28.3,37,18,27,0.20
2016-03-11,28.9,28.5,47,26,37,0.10
2016-03-12,29.0,28.6,42,26,35,0.00
2016-03-13,29.0,28.6,38,22,28,0.10
2016-03-14,29.3,28.7,28,13,23,1.10
2016-03-15,30.4,29.8,17,8,12,0.50
2016-03-16,31.2,30.3,18,10,14,0.80
2016-03-17,32.1,31.1,24,12,17,1.50
2016-03-18,33.9,32.6,25,7,14,0.20
2016-03-19,34.0,32.8,24,6,13,0.00
2016-03-20,34.0,32.8,34,11,24,0.20
2016-03-21,34.1,33.0,44,27,35,0.20
2016-03-22,34.5,33.2,39,18,30,0.00
2016-03-23,34.6,33.2,23,16,18,0.50
2016-03-24,34.9,33.7,24,15,20,0.20
2016-03-25,35.9,33.9,24,5,17,0.20
2016-03-26,36.4,34.1,28,6,16,0.20
2016-03-27,36.5,34.3,28,9,20,0.30
2016-03-28,36.8,34.6,41,23,32,0.30
2016-03-29,37.0,34.9,44,17,29,0.10
2016-03-30,37.5,35.0,25,14,18,0.00
2016-03-31,38.4,35.0,31,9,17,0.00
2016-04-01,38.5,35.0,28,10,18,0.20
2016-04-02,38.4,35.2,34,17,26,0.10
2016-04-03,38.7,35.3,41,24,32,0.20
2016-04-04,38.7,35.5,46,28,36,1.30
2016-04-05,38.8,36.8,32,17,24,0.30
2016-04-06,39.2,37.1,38,16,27,0.10
2016-04-07,39.4,37.2,45,24,34,0.70
2016-04-08,39.4,37.9,49,29,38,0.10
2016-04-09,39.5,38.0,41,32,34,0.10
2016-04-10,39.6,38.1,39,29,32,0.10
2016-04-11,39.5,38.2,41,29,33,0.00
2016-04-12,39.5,38.2,46,31,36,0.10
2016-04-13,39.4,38.3,48,31,39,0.10
2016-04-14,39.2,38.4,46,23,36,0.00
2016-04-15,39.1,38.4,31,21,24,0.50
2016-04-16,39.6,38.9,24,18,20,0.40
2016-04-17,39.9,39.3,30,16,21,0.30
2016-04-18,40.3,39.6,34,14,23,0.10
2016-04-19,40.5,39.7,32,18,25,0.10
2016-04-20,40.5,39.8,39,26,32,0.40
2016-04-21,41.0,40.2,50,29,38,0.10
2016-04-22,41.1,40.3,54,34,45,0.10
2016-04-23,41.1,40.4,48,25,37,0.10
2016-04-24,41.3,40.5,33,25,28,1.00
2016-04-25,42.5,41.5,47,25,33,0.30
2016-04-26,43.3,41.8,29,20,25,0.60
2016-04-27,44.0,42.4,34,20,26,0.40
2016-04-28,44.8,42.8,39,23,28,0.90
2016-04-29,45.3,43.7,35,22,28,0.30
2016-04-30,45.8,44.0,29,18,22,0.20
2016-05-01,45.9,44.2,41,18,26,0.30
2016-05-02,46.0,44.5,41,21,31,0.20
2016-05-03,46.0,44.7,50,25,39,0.30
2016-05-04,45.9,45.0,55,35,45,0.00
2016-05-05,45.8,45.0,62,38,48,0.00
2016-05-06,45.6,45.0,57,35,44,0.00
2016-05-07,45.4,45.0,47,27,33,0.40
2016-05-08,46.0,45.4,31,27,29,1.10
2016-05-09,47.7,46.5,36,27,33,1.20
2016-05-10,48.4,47.7,33,22,27,0.30
2016-05-11,48.5,48.0,34,23,27,0.10
2016-05-12,48.5,48.1,46,24,36,0.60
2016-05-13,48.6,48.7,52,32,43,0.10
2016-05-14,48.6,48.8,54,39,45,0.00
2016-05-15,48.6,48.8,48,33,38,0.20
2016-05-16,48.6,49.0,40,29,34,0.50
2016-05-17,48.8,49.5,49,29,35,0.30
2016-05-18,48.9,49.8,50,31,38,0.20
2016-05-19,48.7,50.0,48,33,40,0.00
2016-05-20,48.2,50.0,54,37,45,0.00
2016-05-21,47.3,50.0,54,33,47,0.00
2016-05-22,46.8,50.0,46,27,35,0.00
2016-05-23,46.2,50.0,45,26,36,0.10
2016-05-24,46.0,50.1,50,33,42,0.00
2016-05-25,45.5,50.1,46,30,38,0.00
2016-05-26,45.2,50.1,49,31,38,0.10
2016-05-27,44.7,50.2,45,31,35,0.00
2016-05-28,44.1,50.2,47,32,38,0.00
2016-05-29,43.4,50.2,51,35,42,0.10
2016-05-30,42.6,50.3,50,38,43,0.00
2016-05-31,41.2,50.3,50,34,42,0.00
2016-06-01,39.8,50.3,53,35,45,0.00
2016-06-02,38.2,50.3,56,40,48,0.10
2016-06-03,36.6,50.4,56,40,47,0.00
2016-06-04,35.2,50.4,62,42,51,0.60
2016-06-05,33.9,51.0,62,46,53,0.00
2016-06-06,32.5,51.0,68,45,52,0.00
2016-06-07,31.2,51.0,62,45,51,0.00
2016-06-08,29.9,51.0,58,45,50,0.00
2016-06-09,28.6,51.0,65,45,54,0.00
2016-06-10,26.9,51.0,64,50,57,0.00
2016-06-11,25.4,51.0,64,44,53,0.00
2016-06-12,24.0,51.0,61,40,49,0.00
2016-06-13,22.6,51.0,53,35,44,0.00
2016-06-14,21.5,51.0,52,34,44,0.10
2016-06-15,20.0,51.1,61,44,53,0.00
2016-06-16,18.3,51.1,59,46,52,0.00
2016-06-17,16.5,51.1,64,46,56,0.00
2016-06-18,14.7,51.1,66,49,58,0.00
2016-06-19,13.0,51.1,64,52,58,0.00
2016-06-20,10.9,51.1,71,54,63,0.00
2016-06-21,8.8,51.1,69,54,61,0.00
2016-06-22,6.2,51.1,67,46,55,0.00
2016-06-23,4.2,51.1,61,44,54,0.00
2016-06-24,2.4,51.1,65,45,56,0.00
2016-06-25,0.7,51.1,57,47,52,0.00
2016-06-26,0.0,51.1,62,44,55,0.00
2016-06-27,0.0,51.1,65,48,58,0.30
2016-06-28,0.0,51.4,67,50,59,1.00
2016-06-29,0.0,52.4,65,43,54,0.50
2016-06-30,0.0,52.9,56,46,50,0.10
2016-07-01,0.0,53.0,54,44,47,0.10
2016-07-02,0.0,53.1,56,44,47,0.20
2016-07-03,0.0,53.3,60,44,50,0.40
2016-07-04,0.0,53.7,64,46,53,0.40
2016-07-05,0.0,54.1,62,45,54,0.00
2016-07-06,0.0,54.1,64,50,56,0.00
2016-07-07,0.0,54.1,63,47,54,0.00
2016-07-08,0.0,54.1,67,49,58,0.00
2016-07-09,0.0,54.1,67,52,59,0.00
2016-07-10,0.0,54.1,66,45,58,0.00
2016-07-11,0.0,54.1,54,35,45,0.00
2016-07-12,0.0,54.1,62,41,52,0.00
2016-07-13,0.0,54.1,63,47,55,0.00
2016-07-14,0.0,54.1,64,47,55,0.00
2016-07-15,0.0,54.1,65,47,57,0.00
2016-07-16,0.0,54.1,67,52,58,0.00
2016-07-17,0.0,54.1,68,51,60,0.00
2016-07-18,0.0,54.1,62,48,55,0.00
2016-07-19,0.0,54.1,63,48,54,0.00
2016-07-20,0.0,54.1,64,49,55,0.00
2016-07-21,0.0,54.1,68,48,54,0.00
2016-07-22,0.0,54.1,67,49,56,0.20
2016-07-23,0.0,54.3,67,50,58,0.20
2016-07-24,0.0,54.5,67,49,58,0.00
2016-07-25,0.0,54.5,71,53,61,0.00
2016-07-26,0.0,54.5,70,51,58,0.00
2016-07-27,0.0,54.5,70,52,60,0.00
2016-07-28,0.0,54.5,70,53,60,0.00
2016-07-29,0.0,54.5,68,52,59,0.00
2016-07-30,0.0,54.5,69,51,58,0.00
2016-07-31,0.0,54.5,63,47,53,0.00
2016-08-01,0.0,54.5,67,47,57,0.00
2016-08-02,0.0,54.5,69,53,59,0.00
2016-08-03,0.0,54.5,72,52,59,0.00
2016-08-04,0.0,54.5,58,44,50,0.10
2016-08-05,0.0,54.6,62,46,52,0.00
2016-08-06,0.0,54.6,62,47,51,0.00
2016-08-07,0.0,54.6,67,47,55,0.00
2016-08-08,0.0,54.6,63,43,53,0.00
2016-08-09,0.0,54.6,67,47,55,0.20
2016-08-10,0.0,54.8,63,47,53,0.30
2016-08-11,0.0,55.1,60,44,49,0.00
2016-08-12,0.0,55.1,59,42,51,0.00
2016-08-13,0.0,55.1,63,47,54,0.00
2016-08-14,0.0,55.1,65,45,56,0.00
2016-08-15,0.0,55.1,68,51,57,0.00
2016-08-16,0.0,55.1,65,48,56,0.10
2016-08-17,0.0,55.2,66,49,55,0.00
2016-08-18,0.0,55.2,62,43,50,0.00
2016-08-19,0.0,55.2,59,37,47,0.00
2016-08-20,0.0,55.2,59,37,49,0.00
2016-08-21,0.0,55.2,66,47,56,0.00
2016-08-22,0.0,55.2,64,46,52,0.00
2016-08-23,0.0,55.2,56,42,48,0.00
2016-08-24,0.0,55.2,,,47,0.00
2016-08-25,0.0,55.2,55,39,46,0.00
2016-08-26,0.0,55.2,55,37,44,0.10
2016-08-27,0.0,55.3,58,38,47,0.00
2016-08-28,0.0,55.3,62,44,50,0.00
2016-08-29,0.0,55.3,60,44,52,0.00
2016-08-30,0.0,55.3,65,42,51,0.00
2016-08-31,0.0,55.3,67,44,56,0.00
2016-09-01,0.0,55.3,67,46,55,0.00
2016-09-02,0.0,55.3,60,44,50,0.00
2016-09-03,0.0,55.3,57,45,50,0.00
2016-09-04,0.0,55.3,57,42,49,0.00
2016-09-05,0.0,55.3,62,42,51,0.00
2016-09-06,0.0,55.3,62,43,52,0.00
2016-09-07,0.0,55.3,59,43,50,0.00
2016-09-08,0.0,55.3,62,40,50,0.00
2016-09-09,0.0,55.3,53,38,44,0.20
2016-09-10,0.0,55.5,60,39,49,0.00
2016-09-11,0.0,55.5,64,42,51,0.00
2016-09-12,0.0,55.5,61,40,49,0.00
2016-09-13,0.0,55.5,53,37,44,0.00
2016-09-14,0.0,55.5,53,35,43,0.00
2016-09-15,0.0,55.5,45,33,37,0.00
2016-09-16,0.0,55.5,52,33,42,0.00
2016-09-17,0.0,55.5,53,36,43,0.00
2016-09-18,0.0,55.5,59,38,48,0.00
2016-09-19,0.0,55.5,64,43,53,0.00
2016-09-20,0.0,55.5,64,44,53,0.00
2016-09-21,0.0,55.5,51,41,46,0.00
2016-09-22,0.0,55.5,63,45,52,0.00
2016-09-23,0.0,55.5,49,28,35,0.00
2016-09-24,0.0,55.5,32,28,30,0.30
2016-09-25,1.3,55.8,43,29,35,0.00
2016-09-26,0.8,55.8,54,35,45,0.20
2016-09-27,0.0,56.0,59,43,49,0.70
2016-09-28,0.0,56.7,64,44,52,0.40
2016-09-29,0.0,57.1,56,41,47,0.00
2016-09-30,0.0,57.1,,,,0.00
2016-10-01,0.0,0.0,54,39,44,0.00
2016-10-02,0.0,0.0,55,40,45,0.00
2016-10-03,0.0,0.0,44,24,32,0.80
2016-10-04,0.9,0.8,28,23,25,0.00
2016-10-05,0.9,0.8,36,22,28,0.00
2016-10-06,0.9,0.8,29,22,25,0.00
2016-10-07,0.9,0.8,41,21,31,0.00
2016-10-08,0.9,0.8,50,31,41,0.00
2016-10-09,0.9,0.8,51,37,42,0.00
2016-10-10,0.6,0.8,51,35,42,0.00
2016-10-11,0.4,0.8,44,31,36,0.40
2016-10-12,1.2,1.2,44,29,36,0.00
2016-10-13,0.9,1.2,50,34,41,0.30
2016-10-14,0.9,1.5,55,39,45,0.20
2016-10-15,0.3,1.7,51,42,46,0.00
2016-10-16,0.0,1.7,50,40,44,0.00
2016-10-17,0.0,1.7,44,24,32,0.10
2016-10-18,1.0,1.8,37,24,28,0.40
2016-10-19,1.5,2.2,28,18,23,0.00
2016-10-20,1.5,2.2,37,18,28,0.30
2016-10-21,1.5,2.5,49,31,39,0.10
2016-10-22,1.5,2.6,51,37,43,0.10
2016-10-23,1.4,2.7,54,38,44,0.00
2016-10-24,1.4,2.7,52,36,43,0.00
2016-10-25,1.3,2.7,39,35,36,0.00
2016-10-26,1.1,2.7,47,33,38,0.00
2016-10-27,0.9,2.7,54,37,44,0.10
2016-10-28,0.6,2.8,50,41,45,0.10
2016-10-29,0.3,2.9,43,38,39,0.00
2016-10-30,0.3,2.9,51,39,43,0.00
2016-10-31,0.3,2.9,43,29,35,0.00
2016-11-01,0.3,2.9,44,30,35,0.00
2016-11-02,0.3,2.9,40,28,33,0.00
2016-11-03,0.0,2.9,48,33,40,0.00
2016-11-04,0.0,2.9,51,36,42,0.00
2016-11-05,0.0,2.9,47,33,38,0.00
2016-11-06,0.0,2.9,41,31,35,0.00
2016-11-07,0.0,2.9,43,31,36,0.00
2016-11-08,0.0,2.9,49,32,40,0.00
2016-11-09,0.0,2.9,48,36,41,0.00
2016-11-10,0.0,2.9,48,34,40,0.00
2016-11-11,0.0,2.9,46,34,39,0.00
2016-11-12,0.0,2.9,43,31,36,0.00
2016-11-13,0.0,2.9,37,29,31,0.00
2016-11-14,0.0,2.9,42,26,34,0.00
2016-11-15,0.0,2.9,50,34,41,0.00
2016-11-16,0.0,2.9,47,35,41,0.00
2016-11-17,0.0,2.9,35,6,21,0.00
2016-11-18,0.5,2.9,20,5,12,0.20
2016-11-19,0.6,3.1,38,18,30,0.60
2016-11-20,0.7,3.7,41,30,35,0.10
2016-11-21,0.7,3.8,37,27,31,0.10
2016-11-22,1.1,3.9,27,17,24,0.00
2016-11-23,1.5,3.9,28,16,22,0.40
2016-11-24,1.9,4.3,23,11,14,0.40
2016-11-25,2.7,4.7,31,11,21,0.20
2016-11-26,2.7,4.9,36,19,27,0.50
2016-11-27,2.8,5.4,28,15,20,0.60
2016-11-28,3.9,6.0,15,9,13,0.70
2016-11-29,4.6,6.7,13,7,10,0.30
2016-11-30,4.8,7.0,12,4,8,0.10
2016-12-01,4.9,7.1,19,7,11,0.10
2016-12-02,5.0,7.2,21,5,11,0.00
2016-12-03,5.0,7.2,14,4,9,0.20
2016-12-04,5.2,7.4,21,8,16,0.50
2016-12-05,5.2,7.9,21,-10,7,0.00
2016-12-06,5.5,7.9,14,-10,4,0.20
2016-12-07,5.9,8.1,4,-9,-2,0.00
2016-12-08,6.2,8.1,14,-9,4,1.00
2016-12-09,6.9,9.1,24,14,21,1.00
2016-12-10,7.7,10.1,27,22,25,1.30
2016-12-11,9.0,11.4,24,13,17,0.70
2016-12-12,9.8,12.1,17,8,14,0.10
2016-12-13,9.7,12.2,14,4,10,0.00
2016-12-14,9.7,12.2,28,12,19,0.70
2016-12-15,10.2,12.9,29,26,28,0.60
2016-12-16,10.8,13.5,29,13,25,1.60
2016-12-17,12.6,15.1,13,-11,-1,0.00
2016-12-18,12.6,15.1,11,-6,-1,0.30
2016-12-19,12.6,15.4,17,0,9,0.40
2016-12-20,12.7,15.8,27,14,21,0.40
2016-12-21,12.7,16.2,22,18,20,0.00
2016-12-22,12.9,16.2,30,20,24,0.50
2016-12-23,13.4,16.7,26,18,21,0.20
2016-12-24,13.5,16.9,36,19,27,0.00
2016-12-25,13.5,16.9,26,6,14,0.10
2016-12-26,13.8,17.0,11,4,6,0.50
2016-12-27,13.8,17.5,20,4,13,0.30
2016-12-28,13.8,17.8,17,6,13,0.30
2016-12-29,14.6,18.1,21,6,15,0.40
2016-12-30,14.7,18.5,28,17,22,0.00
2016-12-31,14.7,18.5,24,16,18,0.00
2017-01-01,14.7,18.5,22,14,18,0.20
2017-01-02,14.7,18.7,19,13,17,0.00
2017-01-03,14.8,18.7,15,6,11,0.20
2017-01-04,15.2,18.9,22,7,18,2.50
2017-01-05,18.4,21.4,7,-11,-3,0.00
2017-01-06,18.5,21.4,2,-12,-5,0.10
2017-01-07,18.5,21.5,16,-2,9,0.60
2017-01-08,18.8,22.1,30,15,22,1.60
2017-01-09,20.6,23.7,30,17,27,1.90
2017-01-10,22.7,25.6,22,14,18,0.90
2017-01-11,23.7,26.5,24,18,21,2.30
2017-01-12,25.8,28.8,24,18,21,1.20
2017-01-13,26.8,30.0,29,21,24,0.50
2017-01-14,27.3,30.5,34,16,24,0.00
2017-01-15,27.4,30.5,34,20,25,0.00
2017-01-16,27.4,30.5,27,14,22,0.00
2017-01-17,27.4,30.5,29,13,18,0.00
2017-01-18,27.4,30.5,28,15,20,0.10
2017-01-19,27.5,30.6,26,16,20,0.10
2017-01-20,27.7,30.7,20,13,17,0.40
2017-01-21,28.2,31.1,28,11,18,0.00
2017-01-22,28.2,31.1,20,11,14,0.40
2017-01-23,28.8,31.5,24,14,19,0.50
2017-01-24,29.4,32.0,16,2,10,0.00
2017-01-25,29.5,32.0,11,-2,3,0.30
2017-01-26,30.0,32.3,9,-7,-1,0.00
2017-01-27,30.1,32.3,27,-7,4,0.00
2017-01-28,30.2,32.3,23,0,10,0.00
2017-01-29,30.2,32.3,35,9,19,0.20
2017-01-30,30.4,32.5,27,17,21,0.00
2017-01-31,30.4,32.5,29,19,23,0.00
2017-02-01,30.4,32.5,33,22,26,0.00
2017-02-02,30.5,32.5,26,21,22,1.70
2017-02-03,31.9,34.2,30,20,24,0.20
2017-02-04,32.4,34.4,25,23,24,0.10
2017-02-05,33.0,34.5,30,23,25,0.10
2017-02-06,33.3,34.6,29,22,25,0.00
2017-02-07,33.3,34.6,29,23,26,0.80
2017-02-08,33.4,35.4,28,20,24,0.70
2017-02-09,33.6,36.1,36,28,33,0.40
2017-02-10,34.0,36.5,39,31,35,0.20
2017-02-11,34.6,36.7,31,14,24,0.30
2017-02-12,35.2,37.0,35,12,26,0.10
2017-02-13,35.4,37.1,33,15,25,0.00
2017-02-14,35.4,37.1,33,16,22,0.00
2017-02-15,35.4,37.1,32,19,25,0.00
2017-02-16,35.4,37.1,41,23,30,0.10
2017-02-17,35.6,37.2,44,22,30,0.10
2017-02-18,35.7,37.3,37,26,29,0.10
2017-02-19,35.8,37.4,38,21,28,0.00
2017-02-20,35.8,37.4,30,20,24,0.10
2017-02-21,35.9,37.5,39,26,30,0.40
2017-02-22,36.3,37.9,28,23,25,0.20
2017-02-23,36.6,38.1,24,7,13,0.20
2017-02-24,36.8,38.3,11,0,6,0.50
2017-02-25,37.3,38.8,9,-2,3,0.30
2017-02-26,37.6,39.1,15,-1,6,0.10
2017-02-27,37.7,39.2,20,8,15,0.00
2017-02-28,37.7,39.2,15,4,8,0.00
2017-03-01,37.7,39.2,16,3,8,0.10
2017-03-02,37.8,39.3,24,6,13,0.20
2017-03-03,38.0,39.5,31,14,22,0.20
2017-03-04,38.2,39.7,38,22,29,0.00
2017-03-05,38.2,39.7,35,24,29,0.10
2017-03-06,38.4,39.8,24,2,7,1.00
2017-03-07,39.0,40.8,20,2,12,0.30
2017-03-08,39.1,41.1,31,18,25,0.20
2017-03-09,39.1,41.3,39,24,31,0.10
2017-03-10,39.1,41.4,42,28,33,0.00
2017-03-11,39.2,41.4,40,24,31,0.00
2017-03-12,39.2,41.4,33,17,26,0.00
2017-03-13,39.2,41.4,33,16,26,0.10
2017-03-14,39.3,41.5,42,28,34,0.00
2017-03-15,39.3,41.5,47,28,37,0.10
2017-03-16,39.3,41.6,45,30,37,0.00
2017-03-17,39.3,41.6,45,28,36,0.10
2017-03-18,39.3,41.7,51,34,42,0.00
2017-03-19,39.3,41.7,47,36,40,0.00
2017-03-20,39.1,41.7,46,33,39,0.00
2017-03-21,39.0,41.7,48,35,40,0.00
2017-03-22,38.9,41.7,45,36,39,0.00
2017-03-23,38.9,41.7,42,25,34,0.00
2017-03-24,38.7,41.7,39,23,29,0.00
2017-03-25,38.9,41.7,45,26,33,0.10
2017-03-26,39.1,41.8,34,24,27,0.00
2017-03-27,39.1,41.8,40,23,29,0.10
2017-03-28,39.1,41.9,35,24,28,0.20
2017-03-29,39.2,42.1,35,21,28,0.10
2017-03-30,39.4,42.2,43,26,33,0.10
2017-03-31,39.3,42.3,39,21,29,0.00
2017-04-01,38.9,42.3,43,18,29,0.20
2017-04-02,39.1,42.5,34,21,28,0.10
2017-04-03,39.2,42.6,30,17,23,0.10
2017-04-04,39.3,42.7,23,12,19,0.10
2017-04-05,38.9,42.8,31,12,22,0.30
2017-04-06,38.9,43.1,48,23,35,0.20
2017-04-07,39.2,43.3,48,34,39,0.00
2017-04-08,39.0,43.3,44,28,35,0.00
2017-04-09,38.8,43.3,29,11,19,0.50
2017-04-10,39.0,43.8,35,10,22,0.20
2017-04-11,39.0,44.0,45,21,34,0.20
2017-04-12,39.3,44.2,51,30,40,0.00
2017-04-13,39.3,44.2,54,35,45,0.00
2017-04-14,39.3,44.2,48,26,39,0.00
2017-04-15,38.2,44.2,40,21,31,0.00
2017-04-16,37.8,44.2,45,28,36,0.00
2017-04-17,37.8,44.2,47,32,40,0.00
2017-04-18,37.5,44.2,50,32,42,0.10
2017-04-19,37.3,44.3,40,25,30,0.20
2017-04-20,37.9,44.5,44,23,32,0.30
2017-04-21,39.0,44.8,30,20,24,0.80
2017-04-22,39.8,45.6,40,17,29,0.20
2017-04-23,40.1,45.8,49,29,39,0.20
2017-04-24,40.4,46.0,36,25,30,1.20
2017-04-25,41.8,47.2,33,20,24,0.40
2017-04-26,42.1,47.6,30,19,25,0.40
2017-04-27,43.2,48.0,29,18,24,0.60
2017-04-28,44.0,48.6,36,14,22,0.90
2017-04-29,44.1,49.5,28,13,18,0.10
2017-04-30,44.1,49.6,32,10,24,0.50
2017-05-01,44.4,50.1,34,26,29,0.30
2017-05-02,44.4,50.4,33,26,29,0.30
2017-05-03,44.5,50.7,40,25,32,0.20
2017-05-04,44.5,50.9,54,31,43,0.10
2017-05-05,44.5,51.0,58,40,49,0.00
2017-05-06,44.5,51.0,64,40,49,0.00
2017-05-07,44.5,51.0,56,37,43,0.00
2017-05-08,43.9,51.0,58,37,44,0.10
2017-05-09,43.2,51.1,59,35,41,0.20
2017-05-10,43.2,51.3,40,33,35,0.40
2017-05-11,42.9,51.7,51,30,41,0.20
2017-05-12,42.8,51.9,57,37,47,0.10
2017-05-13,42.7,52.0,53,32,46,0.00
2017-05-14,40.5,52.0,53,30,43,0.00
2017-05-15,38.6,52.0,52,37,43,0.00
2017-05-16,37.8,52.0,45,29,37,0.00
2017-05-17,37.0,52.0,36,22,28,0.00
2017-05-18,37.5,52.0,28,19,23,1.50
2017-05-19,39.5,53.5,42,19,25,0.60
2017-05-20,40.2,54.1,39,20,29,0.30
2017-05-21,40.4,54.4,44,27,33,0.10
2017-05-22,40.9,54.5,41,25,31,0.10
2017-05-23,41.2,54.6,42,22,33,0.20
2017-05-24,41.8,54.8,53,35,45,0.10
2017-05-25,41.6,54.9,44,31,37,0.10
2017-05-26,40.3,55.0,50,31,39,0.40
2017-05-27,39.7,55.4,41,27,33,0.60
2017-05-28,39.7,56.0,51,27,39,0.20
2017-05-29,40.5,56.2,50,33,40,0.10
2017-05-30,40.6,56.3,56,36,47,0.10
2017-05-31,38.8,56.4,58,42,49,0.00
2017-06-01,37.9,56.4,60,39,47,0.00
2017-06-02,37.0,56.4,51,38,44,0.00
2017-06-03,36.3,56.4,61,41,50,0.00
2017-06-04,35.4,56.4,62,44,54,0.10
2017-06-05,34.1,56.5,63,45,52,0.00
2017-06-06,32.6,56.5,63,43,50,0.00
2017-06-07,31.4,56.5,63,42,51,0.00
2017-06-08,29.9,56.5,62,45,54,0.00
2017-06-09,28.5,56.5,60,46,53,0.00
2017-06-10,26.9,56.5,62,46,54,0.00
2017-06-11,24.7,56.5,61,45,53,0.00
2017-06-12,22.7,56.5,61,34,49,0.00
2017-06-13,21.1,56.5,44,32,38,0.00
2017-06-14,19.8,56.5,52,32,43,0.00
2017-06-15,18.9,56.5,57,40,50,0.00
2017-06-16,17.7,56.5,59,42,50,0.00
2017-06-17,16.1,56.5,52,42,48,0.00
2017-06-18,14.3,56.5,57,38,47,0.00
2017-06-19,12.7,56.5,62,41,52,0.00
2017-06-20,11.0,56.5,65,49,57,0.00
2017-06-21,9.2,56.5,65,49,56,0.00
2017-06-22,7.1,56.5,64,44,55,0.00
2017-06-23,4.5,56.5,55,39,49,0.00
2017-06-24,2.7,56.5,57,42,49,0.00
2017-06-25,1.2,56.5,60,43,52,0.00
2017-06-26,0.3,56.5,64,47,56,0.00
2017-06-27,0.0,56.5,62,47,55,0.00
2017-06-28,0.0,56.5,60,45,52,0.00
2017-06-29,0.0,56.5,56,40,48,0.20
2017-06-30,0.0,56.7,55,39,47,0.40
2017-07-01,0.0,57.1,63,40,53,0.70
2017-07-02,0.0,57.8,63,49,55,0.00
2017-07-03,0.0,57.8,64,47,54,0.50
2017-07-04,0.0,58.3,66,50,58,0.20
2017-07-05,0.0,58.5,71,55,62,0.50
2017-07-06,0.0,59.0,71,53,62,0.00
2017-07-07,0.0,59.0,67,50,58,0.00
2017-07-08,0.0,59.0,65,52,57,0.00
2017-07-09,0.0,59.0,68,50,59,0.00
2017-07-10,0.0,59.0,67,48,57,0.00
2017-07-11,0.0,59.0,64,47,53,0.00
2017-07-12,0.0,59.0,59,47,52,0.00
2017-07-13,0.0,59.0,68,47,57,0.20
2017-07-14,0.0,59.2,69,49,58,0.00
2017-07-15,0.0,59.2,67,49,57,0.10
2017-07-16,0.0,59.3,67,47,57,0.00
